"STATION","DATE","TMAX"
"USW00023174","2019-06-25","  200"
"USW00023174","2019-06-26","  211"
"USW00023174","2019-06-27","  222"
"USW00023174","2019-06-28","  228"
"USW00023174","2019-06-29","  256"
"USW00023174","2019-06-30","  256"
"USW00023174","2019-07-01","  239"
"USW00023174","2019-07-02","  239"
"USW00023174","2019-07-03","  239"
"USW00023174","2019-07-04","  233"
"USW00023174","2019-07-05","  233"
"USW00023174","2019-07-06","  222"
"USW00023174","2019-07-07","  222"
"USW00023174","2019-07-08","  233"
"USW00023174","2019-07-09","  239"
"USW00023174","2019-07-10","  222"
"USW00023174","2019-07-11","  233"
"USW00023174","2019-07-12","  239"
"USW00023174","2019-07-13","  239"
"USW00023174","2019-07-14","  228"
"USW00023174","2019-07-15","  222"
"USW00023174","2019-07-16","  228"
"USW00023174","2019-07-17","  233"
"USW00023174","2019-07-18","  228"
"USW00023174","2019-07-19","  228"
"USW00023174","2019-07-20","  233"
"USW00023174","2019-07-21","  222"
"USW00023174","2019-07-22","  239"
"USW00023174","2019-07-23","  267"
"USW00023174","2019-07-24","  283"
"USW00023174","2019-07-25","  306"
"USW00023174","2019-07-26","  267"
"USW00023174","2019-07-27","  261"
"USW00023174","2019-07-28","  228"
"USW00023174","2019-07-29","  228"
"USW00023174","2019-07-30","  233"
"USW00023174","2019-07-31","  233"
"USW00023174","2019-08-01","  222"
"USW00023174","2019-08-02","  239"
"USW00023174","2019-08-03","  233"
"USW00023174","2019-08-04","  233"
"USW00023174","2019-08-05","  217"
"USW00023174","2019-08-06","  228"
"USW00023174","2019-08-07","  228"
"USW00023174","2019-08-08","  206"
"USW00023174","2019-08-09","  222"
"USW00023174","2019-08-10","  228"
"USW00023174","2019-08-11","  233"
"USW00023174","2019-08-12","  228"
"USW00023174","2019-08-13","  217"
"USW00023174","2019-08-14","  233"
"USW00023174","2019-08-15","  239"
"USW00023174","2019-08-16","  239"
"USW00023174","2019-08-17","  244"
"USW00023174","2019-08-18","  244"
"USW00023174","2019-08-19","  250"
"USW00023174","2019-08-20","  256"
"USW00023174","2019-08-21","  267"
"USW00023174","2019-08-22","  267"
"USW00023174","2019-08-23","  283"
"USW00023174","2019-08-24","  267"
"USW00023174","2019-08-25","  267"
"USW00023174","2019-08-26","  294"
"USW00023174","2019-08-27","  267"
"USW00023174","2019-08-28","  267"
"USW00023174","2019-08-29","  267"
"USW00023174","2019-08-30","  278"
"USW00023174","2019-08-31","  267"
"USW00023174","2019-09-01","  256"
"USW00023174","2019-09-02","  339"
"USW00023174","2019-09-03","  289"
"USW00023174","2019-09-04","  300"
"USW00023174","2019-09-05","  306"
"USW00023174","2019-09-06","  289"
"USW00023174","2019-09-07","  283"
"USW00023174","2019-09-08","  256"
"USW00023174","2019-09-09","  261"
"USW00023174","2019-09-10","  256"
"USW00023174","2019-09-11","  256"
"USW00023174","2019-09-12","  261"
"USW00023174","2019-09-13","  272"
"USW00023174","2019-09-14","  294"
"USW00023174","2019-09-15","  272"
"USW00023174","2019-09-16","  256"
"USW00023174","2019-09-17","  261"
"USW00023174","2019-09-18","  256"
"USW00023174","2019-09-19","  256"
"USW00023174","2019-09-20","  250"
"USW00023174","2019-09-21","  272"
"USW00023174","2019-09-22","  317"
"USW00023174","2019-09-23","  261"
"USW00023174","2019-09-24","  250"
"USW00023174","2019-09-25","  294"
"USW00023174","2019-09-26","  256"
"USW00023174","2019-09-27","  239"
"USW00023174","2019-09-28","  222"
"USW00023174","2019-09-29","  228"
"USW00023174","2019-09-30","  228"
"USW00023174","2019-10-01","  239"
"USW00023174","2019-10-02","  228"
"USW00023174","2019-10-03","  222"
"USW00023174","2019-10-04","  239"
"USW00023174","2019-10-05","  250"
"USW00023174","2019-10-06","  272"
"USW00023174","2019-10-07","  256"
"USW00023174","2019-10-08","  239"
"USW00023174","2019-10-09","  228"
"USW00023174","2019-10-10","  256"
"USW00023174","2019-10-11","  322"
"USW00023174","2019-10-12","  261"
"USW00023174","2019-10-13","  228"
"USW00023174","2019-10-14","  222"
"USW00023174","2019-10-15","  239"
"USW00023174","2019-10-16","  344"
"USW00023174","2019-10-17","  250"
"USW00023174","2019-10-18","  239"
"USW00023174","2019-10-19","  239"
"USW00023174","2019-10-20","  283"
"USW00023174","2019-10-21","  322"
"USW00023174","2019-10-22","  356"
"USW00023174","2019-10-23","  328"
"USW00023174","2019-10-24","  367"
"USW00023174","2019-10-25","  344"
"USW00023174","2019-10-26","  311"
"USW00023174","2019-10-27","  222"
"USW00023174","2019-10-28","  244"
"USW00023174","2019-10-29","  217"
"USW00023174","2019-10-30","  261"
"USW00023174","2019-10-31","  278"
"USW00023174","2019-11-01","  278"
"USW00023174","2019-11-02","  278"
"USW00023174","2019-11-03","  250"
"USW00023174","2019-11-04","  239"
"USW00023174","2019-11-05","  222"
"USW00023174","2019-11-06","  200"
"USW00023174","2019-11-07","  200"
"USW00023174","2019-11-08","  256"
"USW00023174","2019-11-09","  322"
"USW00023174","2019-11-10","  222"
"USW00023174","2019-11-11","  200"
"USW00023174","2019-11-12","  206"
"USW00023174","2019-11-13","  200"
"USW00023174","2019-11-14","  206"
"USW00023174","2019-11-15","  211"
"USW00023174","2019-11-16","  222"
"USW00023174","2019-11-17","  339"
"USW00023174","2019-11-18","  339"
"USW00023174","2019-11-19","  261"
"USW00023174","2019-11-20","  172"
"USW00023174","2019-11-21","  194"
"USW00023174","2019-11-22","  217"
"USW00023174","2019-11-23","  239"
"USW00023174","2019-11-24","  256"
"USW00023174","2019-11-25","  211"
"USW00023174","2019-11-26","  194"
"USW00023174","2019-11-27","  150"
"USW00023174","2019-11-28","  117"
"USW00023174","2019-11-29","  150"
"USW00023174","2019-11-30","  161"
"USW00023174","2019-12-01","  183"
"USW00023174","2019-12-02","  206"
"USW00023174","2019-12-03","  194"
"USW00023174","2019-12-04","  178"
"USW00023174","2019-12-05","  206"
"USW00023174","2019-12-06","  194"
"USW00023174","2019-12-07","  194"
"USW00023174","2019-12-08","  183"
"USW00023174","2019-12-09","  200"
"USW00023174","2019-12-10","  206"
"USW00023174","2019-12-11","  183"
"USW00023174","2019-12-12","  217"
"USW00023174","2019-12-13","  183"
"USW00023174","2019-12-14","  189"
"USW00023174","2019-12-15","  189"
"USW00023174","2019-12-16","  206"
"USW00023174","2019-12-17","  222"
"USW00023174","2019-12-18","  183"
"USW00023174","2019-12-19","  194"
"USW00023174","2019-12-20","  256"
"USW00023174","2019-12-21","  233"
"USW00023174","2019-12-22","  194"
"USW00023174","2019-12-23","  150"
"USW00023174","2019-12-24","  161"
"USW00023174","2019-12-25","  144"
"USW00023174","2019-12-26","  139"
"USW00023174","2019-12-27","  167"
"USW00023174","2019-12-28","  172"
"USW00023174","2019-12-29","  167"
"USW00023174","2019-12-30","  178"
"USW00023174","2019-12-31","  228"
"USW00023174","2020-01-01","  194"
"USW00023174","2020-01-02","  183"
"USW00023174","2020-01-03","  222"
"USW00023174","2020-01-04","  194"
"USW00023174","2020-01-05","  200"
"USW00023174","2020-01-06","  261"
"USW00023174","2020-01-07","  261"
"USW00023174","2020-01-08","  178"
"USW00023174","2020-01-09","  161"
"USW00023174","2020-01-10","  189"
"USW00023174","2020-01-11","  172"
"USW00023174","2020-01-12","  172"
"USW00023174","2020-01-13","  167"
"USW00023174","2020-01-14","  167"
"USW00023174","2020-01-15","  178"
"USW00023174","2020-01-16","  161"
"USW00023174","2020-01-17","  167"
"USW00023174","2020-01-18","  217"
"USW00023174","2020-01-19","  250"
"USW00023174","2020-01-20","  167"
"USW00023174","2020-01-21","  167"
"USW00023174","2020-01-22","  178"
"USW00023174","2020-01-23","  206"
"USW00023174","2020-01-24","  222"
"USW00023174","2020-01-25","  183"
"USW00023174","2020-01-26","  167"
"USW00023174","2020-01-27","  211"
"USW00023174","2020-01-28","  222"
"USW00023174","2020-01-29","  256"
"USW00023174","2020-01-30","  228"
"USW00023174","2020-01-31","  272"
"USW00023174","2020-02-01","  272"
"USW00023174","2020-02-02","  194"
"USW00023174","2020-02-03","  172"
"USW00023174","2020-02-04","  156"
"USW00023174","2020-02-05","  167"
"USW00023174","2020-02-06","  178"
"USW00023174","2020-02-07","  178"
"USW00023174","2020-02-08","  178"
"USW00023174","2020-02-09","  172"
"USW00023174","2020-02-10","  250"
"USW00023174","2020-02-11","  228"
"USW00023174","2020-02-12","  189"
"USW00023174","2020-02-13","  189"
"USW00023174","2020-02-14","  189"
"USW00023174","2020-02-15","  183"
"USW00023174","2020-02-16","  194"
"USW00023174","2020-02-17","  183"
"USW00023174","2020-02-18","  200"
"USW00023174","2020-02-19","  189"
"USW00023174","2020-02-20","  250"
"USW00023174","2020-02-21","  256"
"USW00023174","2020-02-22","  189"
"USW00023174","2020-02-23","  183"
"USW00023174","2020-02-24","  189"
"USW00023174","2020-02-25","  261"
"USW00023174","2020-02-26","  272"
"USW00023174","2020-02-27","  294"
"USW00023174","2020-02-28","  306"
"USW00023174","2020-02-29","  222"
"USW00023174","2020-03-01","  172"
"USW00023174","2020-03-02","  244"
"USW00023174","2020-03-03","  267"
"USW00023174","2020-03-04","  228"
"USW00023174","2020-03-05","  194"
"USW00023174","2020-03-06","  194"
"USW00023174","2020-03-07","  183"
"USW00023174","2020-03-08","  178"
"USW00023174","2020-03-09","  228"
"USW00023174","2020-03-10","  194"
"USW00023174","2020-03-11","  211"
"USW00023174","2020-03-12","  167"
"USW00023174","2020-03-13","  156"
"USW00023174","2020-03-14","  167"
"USW00023174","2020-03-15","  183"
"USW00023174","2020-03-16","  178"
"USW00023174","2020-03-17","  161"
"USW00023174","2020-03-18","  178"
"USW00023174","2020-03-19","  167"
"USW00023174","2020-03-20","  189"
"USW00023174","2020-03-21","  189"
"USW00023174","2020-03-22","  211"
"USW00023174","2020-03-23","  183"
"USW00023174","2020-03-24","  183"
"USW00023174","2020-03-25","  172"
"USW00023174","2020-03-26","  167"
"USW00023174","2020-03-27","  178"
"USW00023174","2020-03-28","  183"
"USW00023174","2020-03-29","  189"
"USW00023174","2020-03-30","  211"
"USW00023174","2020-03-31","  222"
"USW00023174","2020-04-01","  206"
"USW00023174","2020-04-02","  206"
"USW00023174","2020-04-03","  194"
"USW00023174","2020-04-04","  194"
"USW00023174","2020-04-05","  183"
"USW00023174","2020-04-06","  167"
"USW00023174","2020-04-07","  189"
"USW00023174","2020-04-08","  167"
"USW00023174","2020-04-09","  139"
"USW00023174","2020-04-10","  194"
"USW00023174","2020-04-11","  200"
"USW00023174","2020-04-12","  167"
"USW00023174","2020-04-13","  183"
"USW00023174","2020-04-14","  194"
"USW00023174","2020-04-15","  261"
"USW00023174","2020-04-16","  211"
"USW00023174","2020-04-17","  194"
"USW00023174","2020-04-18","  194"
"USW00023174","2020-04-19","  194"
"USW00023174","2020-04-20","  194"
"USW00023174","2020-04-21","  211"
"USW00023174","2020-04-22","  272"
"USW00023174","2020-04-23","  300"
"USW00023174","2020-04-24","  294"
"USW00023174","2020-04-25","  289"
"USW00023174","2020-04-26","  233"
"USW00023174","2020-04-27","  228"
"USW00023174","2020-04-28","  239"
"USW00023174","2020-04-29","  217"
"USW00023174","2020-04-30","  211"
"USW00023174","2020-05-01","  222"
"USW00023174","2020-05-02","  228"
"USW00023174","2020-05-03","  222"
"USW00023174","2020-05-04","  233"
"USW00023174","2020-05-05","  267"
"USW00023174","2020-05-06","  300"
"USW00023174","2020-05-07","  306"
"USW00023174","2020-05-08","  250"
"USW00023174","2020-05-09","  233"
"USW00023174","2020-05-10","  217"
"USW00023174","2020-05-11","  217"
"USW00023174","2020-05-12","  222"
"USW00023174","2020-05-13","  217"
"USW00023174","2020-05-14","  228"
"USW00023174","2020-05-15","  228"
"USW00023174","2020-05-16","  233"
"USW00023174","2020-05-17","  239"
"USW00023174","2020-05-18","  211"
"USW00023174","2020-05-19","  200"
"USW00023174","2020-05-20","  200"
"USW00023174","2020-05-21","  228"
"USW00023174","2020-05-22","  239"
"USW00023174","2020-05-23","  211"
"USW00023174","2020-05-24","  211"
"USW00023174","2020-05-25","  206"
"USW00023174","2020-05-26","  206"
"USW00023174","2020-05-27","  206"
"USW00023174","2020-05-28","  200"
"USW00023174","2020-05-29","  200"
"USW00023174","2020-05-30","  217"
"USW00023174","2020-05-31","  211"
"USW00023174","2020-06-01","  239"
"USW00023174","2020-06-02","  244"
"USW00023174","2020-06-03","  256"
"USW00023174","2020-06-04","  233"
"USW00023174","2020-06-05","  211"
"USW00023174","2020-06-06","  206"
"USW00023174","2020-06-07","  222"
"USW00023174","2020-06-08","  289"
"USW00023174","2020-06-09","  339"
"USW00023174","2020-06-10","  317"
"USW00023174","2020-06-11","  256"
"USW00023174","2020-06-12","  211"
"USW00023174","2020-06-13","  228"
"USW00023174","2020-06-14","  228"
"USW00023174","2020-06-15","  233"
"USW00023174","2020-06-16","  217"
"USW00023174","2020-06-17","  233"
"USW00023174","2020-06-18","  211"
"USW00023174","2020-06-19","  217"
"USW00023174","2020-06-20","  211"
"USW00023174","2020-06-21","  222"
"USW00023174","2020-06-22","  228"
"USW00023174","2020-06-23","  217"
"USW00023174","2020-06-24","  211"
"USW00023174","2020-06-25","  222"
"USW00023174","2020-06-26","  211"
"USW00023174","2020-06-27","  217"
"USW00023174","2020-06-28","  206"
"USW00023174","2020-06-29","  217"
"USW00023174","2020-06-30","  217"
"USW00023174","2020-07-01","  217"
"USW00023174","2020-07-02","  233"
"USW00023174","2020-07-03","  222"
"USW00023174","2020-07-04","  244"
"USW00023174","2020-07-05","  267"
"USW00023174","2020-07-06","  256"
"USW00023174","2020-07-07","  244"
"USW00023174","2020-07-08","  244"
"USW00023174","2020-07-09","  239"
"USW00023174","2020-07-10","  244"
"USW00023174","2020-07-11","  261"
"USW00023174","2020-07-12","  272"
"USW00023174","2020-07-13","  256"
"USW00023174","2020-07-14","  239"
"USW00023174","2020-07-15","  222"
"USW00023174","2020-07-16","  222"
"USW00023174","2020-07-17","  233"
"USW00023174","2020-07-18","  222"
"USW00023174","2020-07-19","  217"
"USW00023174","2020-07-20","  217"
"USW00023174","2020-07-21","  228"
"USW00023174","2020-07-22","  211"
"USW00023174","2020-07-23","  228"
"USW00023174","2020-07-24","  228"
"USW00023174","2020-07-25","  222"
"USW00023174","2020-07-26","  206"
"USW00023174","2020-07-27","  200"
"USW00023174","2020-07-28","  211"
"USW00023174","2020-07-29","  206"
"USW00023174","2020-07-30","  217"
"USW00023174","2020-07-31","  244"
"USW00023174","2020-08-01","  272"
"USW00023174","2020-08-02","  239"
"USW00023174","2020-08-03","  228"
"USW00023174","2020-08-04","  233"
"USW00023174","2020-08-05","  228"
"USW00023174","2020-08-06","  233"
"USW00023174","2020-08-07","  228"
"USW00023174","2020-08-08","  222"
"USW00023174","2020-08-09","  217"
"USW00023174","2020-08-10","  217"
"USW00023174","2020-08-11","  206"
"USW00023174","2020-08-12","  228"
"USW00023174","2020-08-13","  283"
"USW00023174","2020-08-14","  272"
"USW00023174","2020-08-15","  306"
"USW00023174","2020-08-16","  339"
"USW00023174","2020-08-17","  256"
"USW00023174","2020-08-18","  294"
"USW00023174","2020-08-19","  294"
"USW00023174","2020-08-20","  294"
"USW00023174","2020-08-21","  272"
"USW00023174","2020-08-22","  322"
"USW00023174","2020-08-23","  283"
"USW00023174","2020-08-24","  233"
"USW00023174","2020-08-25","  244"
"USW00023174","2020-08-26","  244"
"USW00023174","2020-08-27","  261"
"USW00023174","2020-08-28","  239"
"USW00023174","2020-08-29","  222"
"USW00023174","2020-08-30","  228"
"USW00023174","2020-08-31","  222"
"USW00023174","2020-09-01","  233"
"USW00023174","2020-09-02","  222"
"USW00023174","2020-09-03","  233"
"USW00023174","2020-09-04","  250"
"USW00023174","2020-09-05","  300"
"USW00023174","2020-09-06","  372"
"USW00023174","2020-09-07","  283"
"USW00023174","2020-09-08","  250"
"USW00023174","2020-09-09","  228"
"USW00023174","2020-09-10","  211"
"USW00023174","2020-09-11","  239"
"USW00023174","2020-09-12","  233"
"USW00023174","2020-09-13","  239"
"USW00023174","2020-09-14","  250"
"USW00023174","2020-09-15","  244"
"USW00023174","2020-09-16","  272"
"USW00023174","2020-09-17","  278"
"USW00023174","2020-09-18","  306"
"USW00023174","2020-09-19","  250"
"USW00023174","2020-09-20","  233"
"USW00023174","2020-09-21","  228"
"USW00023174","2020-09-22","  233"
"USW00023174","2020-09-23","  239"
"USW00023174","2020-09-24","  272"
"USW00023174","2020-09-25","  239"
"USW00023174","2020-09-26","  250"
"USW00023174","2020-09-27","  233"
"USW00023174","2020-09-28","  239"
"USW00023174","2020-09-29","  267"
"USW00023174","2020-09-30","  333"
"USW00023174","2020-10-01","  333"
"USW00023174","2020-10-02","  333"
"USW00023174","2020-10-03","  300"
"USW00023174","2020-10-04","  289"
"USW00023174","2020-10-05","  256"
"USW00023174","2020-10-06","  289"
"USW00023174","2020-10-07","  233"
"USW00023174","2020-10-08","  233"
"USW00023174","2020-10-09","  228"
"USW00023174","2020-10-10","  228"
"USW00023174","2020-10-11","  228"
"USW00023174","2020-10-12","  267"
"USW00023174","2020-10-13","  300"
"USW00023174","2020-10-14","  300"
"USW00023174","2020-10-15","  278"
"USW00023174","2020-10-16","  272"
"USW00023174","2020-10-17","  267"
"USW00023174","2020-10-18","  233"
"USW00023174","2020-10-19","  233"
"USW00023174","2020-10-20","  228"
"USW00023174","2020-10-21","  217"
"USW00023174","2020-10-22","  211"
"USW00023174","2020-10-23","  206"
"USW00023174","2020-10-24","  211"
"USW00023174","2020-10-25","  206"
"USW00023174","2020-10-26","  239"
"USW00023174","2020-10-27","  244"
"USW00023174","2020-10-28","  233"
"USW00023174","2020-10-29","  228"
"USW00023174","2020-10-30","  244"
"USW00023174","2020-10-31","  239"
"USW00023174","2020-11-01","  244"
"USW00023174","2020-11-02","  206"
"USW00023174","2020-11-03","  222"
"USW00023174","2020-11-04","  222"
"USW00023174","2020-11-05","  311"
"USW00023174","2020-11-06","  233"
"USW00023174","2020-11-07","  167"
"USW00023174","2020-11-08","  161"
"USW00023174","2020-11-09","  167"
"USW00023174","2020-11-10","  178"
"USW00023174","2020-11-11","  178"
"USW00023174","2020-11-12","  194"
"USW00023174","2020-11-13","  183"
"USW00023174","2020-11-14","  183"
"USW00023174","2020-11-15","  278"
