STATION,DATE,TMAX,city
USW00023174,1987-11-04,194,Los Angeles (LAX)
USW00023174,1987-11-05,189,Los Angeles (LAX)
USW00023174,1987-11-06,194,Los Angeles (LAX)
USW00023174,1987-11-07,194,Los Angeles (LAX)
USW00023174,1987-11-08,211,Los Angeles (LAX)
USW00023174,1987-11-09,239,Los Angeles (LAX)
USW00023174,1987-11-10,289,Los Angeles (LAX)
USW00023174,1987-11-11,278,Los Angeles (LAX)
USW00023174,1987-11-12,256,Los Angeles (LAX)
USW00023174,1987-11-13,189,Los Angeles (LAX)
USW00023174,1987-11-14,217,Los Angeles (LAX)
USW00023174,1987-11-15,206,Los Angeles (LAX)
USW00023174,1987-11-16,194,Los Angeles (LAX)
USW00023174,1987-11-17,178,Los Angeles (LAX)
USW00023174,1987-11-18,250,Los Angeles (LAX)
USW00023174,1987-11-19,278,Los Angeles (LAX)
USW00023174,1987-11-20,244,Los Angeles (LAX)
USW00023174,1987-11-21,211,Los Angeles (LAX)
USW00023174,1987-11-22,200,Los Angeles (LAX)
USW00023174,1987-11-23,189,Los Angeles (LAX)
USW00023174,1987-11-24,211,Los Angeles (LAX)
USW00023174,1987-11-25,228,Los Angeles (LAX)
USW00023174,1987-11-26,206,Los Angeles (LAX)
USW00023174,1987-11-27,217,Los Angeles (LAX)
USW00023174,1987-11-28,183,Los Angeles (LAX)
USW00023174,1987-11-29,178,Los Angeles (LAX)
USW00023174,1987-11-30,167,Los Angeles (LAX)
USW00023174,1987-12-01,183,Los Angeles (LAX)
USW00023174,1987-12-02,178,Los Angeles (LAX)
USW00023174,1987-12-03,200,Los Angeles (LAX)
USW00023174,1987-12-04,172,Los Angeles (LAX)
USW00023174,1987-12-05,172,Los Angeles (LAX)
USW00023174,1987-12-06,194,Los Angeles (LAX)
USW00023174,1987-12-07,200,Los Angeles (LAX)
USW00023174,1987-12-08,217,Los Angeles (LAX)
USW00023174,1987-12-09,178,Los Angeles (LAX)
USW00023174,1987-12-10,239,Los Angeles (LAX)
USW00023174,1987-12-11,194,Los Angeles (LAX)
USW00023174,1987-12-12,200,Los Angeles (LAX)
USW00023174,1987-12-13,150,Los Angeles (LAX)
USW00023174,1987-12-14,139,Los Angeles (LAX)
USW00023174,1987-12-15,128,Los Angeles (LAX)
USW00023174,1987-12-16,117,Los Angeles (LAX)
USW00023174,1987-12-17,133,Los Angeles (LAX)
USW00023174,1987-12-18,178,Los Angeles (LAX)
USW00023174,1987-12-19,167,Los Angeles (LAX)
USW00023174,1987-12-20,189,Los Angeles (LAX)
USW00023174,1987-12-21,189,Los Angeles (LAX)
USW00023174,1987-12-22,161,Los Angeles (LAX)
USW00023174,1987-12-23,139,Los Angeles (LAX)
USW00023174,1987-12-24,117,Los Angeles (LAX)
USW00023174,1987-12-25,144,Los Angeles (LAX)
USW00023174,1987-12-26,133,Los Angeles (LAX)
USW00023174,1987-12-27,133,Los Angeles (LAX)
USW00023174,1987-12-28,144,Los Angeles (LAX)
USW00023174,1987-12-29,128,Los Angeles (LAX)
USW00023174,1987-12-30,122,Los Angeles (LAX)
USW00023174,1987-12-31,172,Los Angeles (LAX)
USW00023174,1988-01-01,194,Los Angeles (LAX)
USW00023174,1988-01-02,183,Los Angeles (LAX)
USW00023174,1988-01-03,178,Los Angeles (LAX)
USW00023174,1988-01-04,194,Los Angeles (LAX)
USW00023174,1988-01-05,144,Los Angeles (LAX)
USW00023174,1988-01-06,161,Los Angeles (LAX)
USW00023174,1988-01-07,150,Los Angeles (LAX)
USW00023174,1988-01-08,156,Los Angeles (LAX)
USW00023174,1988-01-09,178,Los Angeles (LAX)
USW00023174,1988-01-10,222,Los Angeles (LAX)
USW00023174,1988-01-11,167,Los Angeles (LAX)
USW00023174,1988-01-12,178,Los Angeles (LAX)
USW00023174,1988-01-13,217,Los Angeles (LAX)
USW00023174,1988-01-14,244,Los Angeles (LAX)
USW00023174,1988-01-15,156,Los Angeles (LAX)
USW00023174,1988-01-16,156,Los Angeles (LAX)
USW00023174,1988-01-17,144,Los Angeles (LAX)
USW00023174,1988-01-18,156,Los Angeles (LAX)
USW00023174,1988-01-19,172,Los Angeles (LAX)
USW00023174,1988-01-20,161,Los Angeles (LAX)
USW00023174,1988-01-21,167,Los Angeles (LAX)
USW00023174,1988-01-22,178,Los Angeles (LAX)
USW00023174,1988-01-23,200,Los Angeles (LAX)
USW00023174,1988-01-24,244,Los Angeles (LAX)
USW00023174,1988-01-25,267,Los Angeles (LAX)
USW00023174,1988-01-26,283,Los Angeles (LAX)
USW00023174,1988-01-27,267,Los Angeles (LAX)
USW00023174,1988-01-28,239,Los Angeles (LAX)
USW00023174,1988-01-29,178,Los Angeles (LAX)
USW00023174,1988-01-30,167,Los Angeles (LAX)
USW00023174,1988-01-31,156,Los Angeles (LAX)
USW00023174,1988-02-01,156,Los Angeles (LAX)
USW00023174,1988-02-02,161,Los Angeles (LAX)
USW00023174,1988-02-03,178,Los Angeles (LAX)
USW00023174,1988-02-04,194,Los Angeles (LAX)
USW00023174,1988-02-05,211,Los Angeles (LAX)
USW00023174,1988-02-06,233,Los Angeles (LAX)
USW00023174,1988-02-07,233,Los Angeles (LAX)
USW00023174,1988-02-08,200,Los Angeles (LAX)
USW00023174,1988-02-09,250,Los Angeles (LAX)
USW00023174,1988-02-10,283,Los Angeles (LAX)
USW00023174,1988-02-11,311,Los Angeles (LAX)
USW00023174,1988-02-12,283,Los Angeles (LAX)
USW00023174,1988-02-13,222,Los Angeles (LAX)
USW00023174,1988-02-14,256,Los Angeles (LAX)
USW00023174,1988-02-15,239,Los Angeles (LAX)
USW00023174,1988-02-16,183,Los Angeles (LAX)
USW00023174,1988-02-17,228,Los Angeles (LAX)
USW00023174,1988-02-18,200,Los Angeles (LAX)
USW00023174,1988-02-19,233,Los Angeles (LAX)
USW00023174,1988-02-20,222,Los Angeles (LAX)
USW00023174,1988-02-21,217,Los Angeles (LAX)
USW00023174,1988-02-22,172,Los Angeles (LAX)
USW00023174,1988-02-23,189,Los Angeles (LAX)
USW00023174,1988-02-24,178,Los Angeles (LAX)
USW00023174,1988-02-25,261,Los Angeles (LAX)
USW00023174,1988-02-26,206,Los Angeles (LAX)
USW00023174,1988-02-27,217,Los Angeles (LAX)
USW00023174,1988-02-28,189,Los Angeles (LAX)
USW00023174,1988-02-29,178,Los Angeles (LAX)
USW00023174,1988-03-01,156,Los Angeles (LAX)
USW00023174,1988-03-02,189,Los Angeles (LAX)
USW00023174,1988-03-03,189,Los Angeles (LAX)
USW00023174,1988-03-04,172,Los Angeles (LAX)
USW00023174,1988-03-05,161,Los Angeles (LAX)
USW00023174,1988-03-06,167,Los Angeles (LAX)
USW00023174,1988-03-07,189,Los Angeles (LAX)
USW00023174,1988-03-08,167,Los Angeles (LAX)
USW00023174,1988-03-09,172,Los Angeles (LAX)
USW00023174,1988-03-10,206,Los Angeles (LAX)
USW00023174,1988-03-11,189,Los Angeles (LAX)
USW00023174,1988-03-12,200,Los Angeles (LAX)
USW00023174,1988-03-13,222,Los Angeles (LAX)
USW00023174,1988-03-14,222,Los Angeles (LAX)
USW00023174,1988-03-15,183,Los Angeles (LAX)
USW00023174,1988-03-16,167,Los Angeles (LAX)
USW00023174,1988-03-17,217,Los Angeles (LAX)
USW00023174,1988-03-18,261,Los Angeles (LAX)
USW00023174,1988-03-19,306,Los Angeles (LAX)
USW00023174,1988-03-20,306,Los Angeles (LAX)
USW00023174,1988-03-21,250,Los Angeles (LAX)
USW00023174,1988-03-22,189,Los Angeles (LAX)
USW00023174,1988-03-23,189,Los Angeles (LAX)
USW00023174,1988-03-24,311,Los Angeles (LAX)
USW00023174,1988-03-25,339,Los Angeles (LAX)
USW00023174,1988-03-26,350,Los Angeles (LAX)
USW00023174,1988-03-27,239,Los Angeles (LAX)
USW00023174,1988-03-28,244,Los Angeles (LAX)
USW00023174,1988-03-29,261,Los Angeles (LAX)
USW00023174,1988-03-30,200,Los Angeles (LAX)
USW00023174,1988-03-31,239,Los Angeles (LAX)
USW00023174,1988-04-01,261,Los Angeles (LAX)
USW00023174,1988-04-02,228,Los Angeles (LAX)
USW00023174,1988-04-03,211,Los Angeles (LAX)
USW00023174,1988-04-04,200,Los Angeles (LAX)
USW00023174,1988-04-05,222,Los Angeles (LAX)
USW00023174,1988-04-06,239,Los Angeles (LAX)
USW00023174,1988-04-07,217,Los Angeles (LAX)
USW00023174,1988-04-08,211,Los Angeles (LAX)
USW00023174,1988-04-09,228,Los Angeles (LAX)
USW00023174,1988-04-10,278,Los Angeles (LAX)
USW00023174,1988-04-11,283,Los Angeles (LAX)
USW00023174,1988-04-12,206,Los Angeles (LAX)
USW00023174,1988-04-13,228,Los Angeles (LAX)
USW00023174,1988-04-14,167,Los Angeles (LAX)
USW00023174,1988-04-15,178,Los Angeles (LAX)
USW00023174,1988-04-16,183,Los Angeles (LAX)
USW00023174,1988-04-17,178,Los Angeles (LAX)
USW00023174,1988-04-18,183,Los Angeles (LAX)
USW00023174,1988-04-19,206,Los Angeles (LAX)
USW00023174,1988-04-20,172,Los Angeles (LAX)
USW00023174,1988-04-21,178,Los Angeles (LAX)
USW00023174,1988-04-22,178,Los Angeles (LAX)
USW00023174,1988-04-23,150,Los Angeles (LAX)
USW00023174,1988-04-24,189,Los Angeles (LAX)
USW00023174,1988-04-25,200,Los Angeles (LAX)
USW00023174,1988-04-26,189,Los Angeles (LAX)
USW00023174,1988-04-27,172,Los Angeles (LAX)
USW00023174,1988-04-28,189,Los Angeles (LAX)
USW00023174,1988-04-29,194,Los Angeles (LAX)
USW00023174,1988-04-30,200,Los Angeles (LAX)
USW00023174,1988-05-01,206,Los Angeles (LAX)
USW00023174,1988-05-02,250,Los Angeles (LAX)
USW00023174,1988-05-03,228,Los Angeles (LAX)
USW00023174,1988-05-04,178,Los Angeles (LAX)
USW00023174,1988-05-05,167,Los Angeles (LAX)
USW00023174,1988-05-06,161,Los Angeles (LAX)
USW00023174,1988-05-07,172,Los Angeles (LAX)
USW00023174,1988-05-08,178,Los Angeles (LAX)
USW00023174,1988-05-09,194,Los Angeles (LAX)
USW00023174,1988-05-10,239,Los Angeles (LAX)
USW00023174,1988-05-11,256,Los Angeles (LAX)
USW00023174,1988-05-12,261,Los Angeles (LAX)
USW00023174,1988-05-13,233,Los Angeles (LAX)
USW00023174,1988-05-14,217,Los Angeles (LAX)
USW00023174,1988-05-15,211,Los Angeles (LAX)
USW00023174,1988-05-16,200,Los Angeles (LAX)
USW00023174,1988-05-17,200,Los Angeles (LAX)
USW00023174,1988-05-18,206,Los Angeles (LAX)
USW00023174,1988-05-19,233,Los Angeles (LAX)
USW00023174,1988-05-20,244,Los Angeles (LAX)
USW00023174,1988-05-21,239,Los Angeles (LAX)
USW00023174,1988-05-22,233,Los Angeles (LAX)
USW00023174,1988-05-23,217,Los Angeles (LAX)
USW00023174,1988-05-24,206,Los Angeles (LAX)
USW00023174,1988-05-25,211,Los Angeles (LAX)
USW00023174,1988-05-26,211,Los Angeles (LAX)
USW00023174,1988-05-27,206,Los Angeles (LAX)
USW00023174,1988-05-28,206,Los Angeles (LAX)
USW00023174,1988-05-29,189,Los Angeles (LAX)
USW00023174,1988-05-30,194,Los Angeles (LAX)
USW00023174,1988-05-31,217,Los Angeles (LAX)
USW00023174,1988-06-01,222,Los Angeles (LAX)
USW00023174,1988-06-02,233,Los Angeles (LAX)
USW00023174,1988-06-03,228,Los Angeles (LAX)
USW00023174,1988-06-04,200,Los Angeles (LAX)
USW00023174,1988-06-05,183,Los Angeles (LAX)
USW00023174,1988-06-06,183,Los Angeles (LAX)
USW00023174,1988-06-07,178,Los Angeles (LAX)
USW00023174,1988-06-08,206,Los Angeles (LAX)
USW00023174,1988-06-09,206,Los Angeles (LAX)
USW00023174,1988-06-10,233,Los Angeles (LAX)
USW00023174,1988-06-11,217,Los Angeles (LAX)
USW00023174,1988-06-12,194,Los Angeles (LAX)
USW00023174,1988-06-13,200,Los Angeles (LAX)
USW00023174,1988-06-14,172,Los Angeles (LAX)
USW00023174,1988-06-15,183,Los Angeles (LAX)
USW00023174,1988-06-16,189,Los Angeles (LAX)
USW00023174,1988-06-17,178,Los Angeles (LAX)
USW00023174,1988-06-18,200,Los Angeles (LAX)
USW00023174,1988-06-19,206,Los Angeles (LAX)
USW00023174,1988-06-20,211,Los Angeles (LAX)
USW00023174,1988-06-21,222,Los Angeles (LAX)
USW00023174,1988-06-22,183,Los Angeles (LAX)
USW00023174,1988-06-23,211,Los Angeles (LAX)
USW00023174,1988-06-24,211,Los Angeles (LAX)
USW00023174,1988-06-25,228,Los Angeles (LAX)
USW00023174,1988-06-26,250,Los Angeles (LAX)
USW00023174,1988-06-27,244,Los Angeles (LAX)
USW00023174,1988-06-28,239,Los Angeles (LAX)
USW00023174,1988-06-29,217,Los Angeles (LAX)
USW00023174,1988-06-30,239,Los Angeles (LAX)
USW00023174,1988-07-01,222,Los Angeles (LAX)
USW00023174,1988-07-02,222,Los Angeles (LAX)
USW00023174,1988-07-03,217,Los Angeles (LAX)
USW00023174,1988-07-04,222,Los Angeles (LAX)
USW00023174,1988-07-05,228,Los Angeles (LAX)
USW00023174,1988-07-06,250,Los Angeles (LAX)
USW00023174,1988-07-07,244,Los Angeles (LAX)
USW00023174,1988-07-08,217,Los Angeles (LAX)
USW00023174,1988-07-09,222,Los Angeles (LAX)
USW00023174,1988-07-10,228,Los Angeles (LAX)
USW00023174,1988-07-11,222,Los Angeles (LAX)
USW00023174,1988-07-12,228,Los Angeles (LAX)
USW00023174,1988-07-13,233,Los Angeles (LAX)
USW00023174,1988-07-14,239,Los Angeles (LAX)
USW00023174,1988-07-15,228,Los Angeles (LAX)
USW00023174,1988-07-16,233,Los Angeles (LAX)
USW00023174,1988-07-17,233,Los Angeles (LAX)
USW00023174,1988-07-18,228,Los Angeles (LAX)
USW00023174,1988-07-19,250,Los Angeles (LAX)
USW00023174,1988-07-20,256,Los Angeles (LAX)
USW00023174,1988-07-21,261,Los Angeles (LAX)
USW00023174,1988-07-22,267,Los Angeles (LAX)
USW00023174,1988-07-23,233,Los Angeles (LAX)
USW00023174,1988-07-24,228,Los Angeles (LAX)
USW00023174,1988-07-25,233,Los Angeles (LAX)
USW00023174,1988-07-26,228,Los Angeles (LAX)
USW00023174,1988-07-27,228,Los Angeles (LAX)
USW00023174,1988-07-28,233,Los Angeles (LAX)
USW00023174,1988-07-29,244,Los Angeles (LAX)
USW00023174,1988-07-30,256,Los Angeles (LAX)
USW00023174,1988-07-31,244,Los Angeles (LAX)
USW00023174,1988-08-01,239,Los Angeles (LAX)
USW00023174,1988-08-02,233,Los Angeles (LAX)
USW00023174,1988-08-03,222,Los Angeles (LAX)
USW00023174,1988-08-04,233,Los Angeles (LAX)
USW00023174,1988-08-05,233,Los Angeles (LAX)
USW00023174,1988-08-06,228,Los Angeles (LAX)
USW00023174,1988-08-07,233,Los Angeles (LAX)
USW00023174,1988-08-08,228,Los Angeles (LAX)
USW00023174,1988-08-09,222,Los Angeles (LAX)
USW00023174,1988-08-10,228,Los Angeles (LAX)
USW00023174,1988-08-11,222,Los Angeles (LAX)
USW00023174,1988-08-12,228,Los Angeles (LAX)
USW00023174,1988-08-13,228,Los Angeles (LAX)
USW00023174,1988-08-14,233,Los Angeles (LAX)
USW00023174,1988-08-15,228,Los Angeles (LAX)
USW00023174,1988-08-16,222,Los Angeles (LAX)
USW00023174,1988-08-17,211,Los Angeles (LAX)
USW00023174,1988-08-18,222,Los Angeles (LAX)
USW00023174,1988-08-19,206,Los Angeles (LAX)
USW00023174,1988-08-20,211,Los Angeles (LAX)
USW00023174,1988-08-21,217,Los Angeles (LAX)
USW00023174,1988-08-22,228,Los Angeles (LAX)
USW00023174,1988-08-23,250,Los Angeles (LAX)
USW00023174,1988-08-24,250,Los Angeles (LAX)
USW00023174,1988-08-25,267,Los Angeles (LAX)
USW00023174,1988-08-26,283,Los Angeles (LAX)
USW00023174,1988-08-27,256,Los Angeles (LAX)
USW00023174,1988-08-28,250,Los Angeles (LAX)
USW00023174,1988-08-29,222,Los Angeles (LAX)
USW00023174,1988-08-30,233,Los Angeles (LAX)
USW00023174,1988-08-31,217,Los Angeles (LAX)
USW00023174,1988-09-01,211,Los Angeles (LAX)
USW00023174,1988-09-02,239,Los Angeles (LAX)
USW00023174,1988-09-03,289,Los Angeles (LAX)
USW00023174,1988-09-04,411,Los Angeles (LAX)
USW00023174,1988-09-05,350,Los Angeles (LAX)
USW00023174,1988-09-06,250,Los Angeles (LAX)
USW00023174,1988-09-07,267,Los Angeles (LAX)
USW00023174,1988-09-08,256,Los Angeles (LAX)
USW00023174,1988-09-09,217,Los Angeles (LAX)
USW00023174,1988-09-10,206,Los Angeles (LAX)
USW00023174,1988-09-11,217,Los Angeles (LAX)
USW00023174,1988-09-12,222,Los Angeles (LAX)
USW00023174,1988-09-13,211,Los Angeles (LAX)
USW00023174,1988-09-14,200,Los Angeles (LAX)
USW00023174,1988-09-15,211,Los Angeles (LAX)
USW00023174,1988-09-16,217,Los Angeles (LAX)
USW00023174,1988-09-17,211,Los Angeles (LAX)
USW00023174,1988-09-18,239,Los Angeles (LAX)
USW00023174,1988-09-19,194,Los Angeles (LAX)
USW00023174,1988-09-20,200,Los Angeles (LAX)
USW00023174,1988-09-21,206,Los Angeles (LAX)
USW00023174,1988-09-22,217,Los Angeles (LAX)
USW00023174,1988-09-23,217,Los Angeles (LAX)
USW00023174,1988-09-24,222,Los Angeles (LAX)
USW00023174,1988-09-25,217,Los Angeles (LAX)
USW00023174,1988-09-26,228,Los Angeles (LAX)
USW00023174,1988-09-27,211,Los Angeles (LAX)
USW00023174,1988-09-28,233,Los Angeles (LAX)
USW00023174,1988-09-29,228,Los Angeles (LAX)
USW00023174,1988-09-30,250,Los Angeles (LAX)
USW00023174,1988-10-01,228,Los Angeles (LAX)
USW00023174,1988-10-02,206,Los Angeles (LAX)
USW00023174,1988-10-03,200,Los Angeles (LAX)
USW00023174,1988-10-04,206,Los Angeles (LAX)
USW00023174,1988-10-05,211,Los Angeles (LAX)
USW00023174,1988-10-06,200,Los Angeles (LAX)
USW00023174,1988-10-07,217,Los Angeles (LAX)
USW00023174,1988-10-08,267,Los Angeles (LAX)
USW00023174,1988-10-09,356,Los Angeles (LAX)
USW00023174,1988-10-10,322,Los Angeles (LAX)
USW00023174,1988-10-11,222,Los Angeles (LAX)
USW00023174,1988-10-12,217,Los Angeles (LAX)
USW00023174,1988-10-13,211,Los Angeles (LAX)
USW00023174,1988-10-14,211,Los Angeles (LAX)
USW00023174,1988-10-15,211,Los Angeles (LAX)
USW00023174,1988-10-16,261,Los Angeles (LAX)
USW00023174,1988-10-17,228,Los Angeles (LAX)
USW00023174,1988-10-18,239,Los Angeles (LAX)
USW00023174,1988-10-19,217,Los Angeles (LAX)
USW00023174,1988-10-20,206,Los Angeles (LAX)
USW00023174,1988-10-21,194,Los Angeles (LAX)
USW00023174,1988-10-22,189,Los Angeles (LAX)
USW00023174,1988-10-23,206,Los Angeles (LAX)
USW00023174,1988-10-24,206,Los Angeles (LAX)
USW00023174,1988-10-25,189,Los Angeles (LAX)
USW00023174,1988-10-26,194,Los Angeles (LAX)
USW00023174,1988-10-27,189,Los Angeles (LAX)
USW00023174,1988-10-28,189,Los Angeles (LAX)
USW00023174,1988-10-29,206,Los Angeles (LAX)
USW00023174,1988-10-30,206,Los Angeles (LAX)
USW00023174,1988-10-31,233,Los Angeles (LAX)
USW00023174,1988-11-01,178,Los Angeles (LAX)
USW00023174,1988-11-02,194,Los Angeles (LAX)
USW00023174,1988-11-03,206,Los Angeles (LAX)
USW00023174,1988-11-04,233,Los Angeles (LAX)
USW00023174,1988-11-05,206,Los Angeles (LAX)
USW00023174,1988-11-06,178,Los Angeles (LAX)
USW00023174,1988-11-07,183,Los Angeles (LAX)
USW00023174,1988-11-08,194,Los Angeles (LAX)
USW00023174,1988-11-09,194,Los Angeles (LAX)
USW00023174,1988-11-10,189,Los Angeles (LAX)
USW00023174,1988-11-11,194,Los Angeles (LAX)
USW00023174,1988-11-12,211,Los Angeles (LAX)
USW00023174,1988-11-13,194,Los Angeles (LAX)
USW00023174,1988-11-14,172,Los Angeles (LAX)
USW00023174,1988-11-15,183,Los Angeles (LAX)
USW00023174,1988-11-16,211,Los Angeles (LAX)
USW00023174,1988-11-17,194,Los Angeles (LAX)
USW00023174,1988-11-18,211,Los Angeles (LAX)
USW00023174,1988-11-19,183,Los Angeles (LAX)
USW00023174,1988-11-20,194,Los Angeles (LAX)
USW00023174,1988-11-21,228,Los Angeles (LAX)
USW00023174,1988-11-22,217,Los Angeles (LAX)
USW00023174,1988-11-23,172,Los Angeles (LAX)
USW00023174,1988-11-24,161,Los Angeles (LAX)
USW00023174,1988-11-25,133,Los Angeles (LAX)
USW00023174,1988-11-26,178,Los Angeles (LAX)
USW00023174,1988-11-27,222,Los Angeles (LAX)
USW00023174,1988-11-28,217,Los Angeles (LAX)
USW00023174,1988-11-29,267,Los Angeles (LAX)
USW00023174,1988-11-30,272,Los Angeles (LAX)
USW00023174,1988-12-01,272,Los Angeles (LAX)
USW00023174,1988-12-02,261,Los Angeles (LAX)
USW00023174,1988-12-03,228,Los Angeles (LAX)
USW00023174,1988-12-04,256,Los Angeles (LAX)
USW00023174,1988-12-05,256,Los Angeles (LAX)
USW00023174,1988-12-06,261,Los Angeles (LAX)
USW00023174,1988-12-07,256,Los Angeles (LAX)
USW00023174,1988-12-08,239,Los Angeles (LAX)
USW00023174,1988-12-09,228,Los Angeles (LAX)
USW00023174,1988-12-10,233,Los Angeles (LAX)
USW00023174,1988-12-11,217,Los Angeles (LAX)
USW00023174,1988-12-12,267,Los Angeles (LAX)
USW00023174,1988-12-13,183,Los Angeles (LAX)
USW00023174,1988-12-14,161,Los Angeles (LAX)
USW00023174,1988-12-15,144,Los Angeles (LAX)
USW00023174,1988-12-16,144,Los Angeles (LAX)
USW00023174,1988-12-17,161,Los Angeles (LAX)
USW00023174,1988-12-18,139,Los Angeles (LAX)
USW00023174,1988-12-19,150,Los Angeles (LAX)
USW00023174,1988-12-20,144,Los Angeles (LAX)
USW00023174,1988-12-21,167,Los Angeles (LAX)
USW00023174,1988-12-22,156,Los Angeles (LAX)
USW00023174,1988-12-23,150,Los Angeles (LAX)
USW00023174,1988-12-24,122,Los Angeles (LAX)
USW00023174,1988-12-25,117,Los Angeles (LAX)
USW00023174,1988-12-26,133,Los Angeles (LAX)
USW00023174,1988-12-27,128,Los Angeles (LAX)
USW00023174,1988-12-28,128,Los Angeles (LAX)
USW00023174,1988-12-29,128,Los Angeles (LAX)
USW00023174,1988-12-30,150,Los Angeles (LAX)
USW00023174,1988-12-31,100,Los Angeles (LAX)
USW00023174,1989-01-01,172,Los Angeles (LAX)
USW00023174,1989-01-02,194,Los Angeles (LAX)
USW00023174,1989-01-03,233,Los Angeles (LAX)
USW00023174,1989-01-04,172,Los Angeles (LAX)
USW00023174,1989-01-05,139,Los Angeles (LAX)
USW00023174,1989-01-06,139,Los Angeles (LAX)
USW00023174,1989-01-07,128,Los Angeles (LAX)
USW00023174,1989-01-08,150,Los Angeles (LAX)
USW00023174,1989-01-09,167,Los Angeles (LAX)
USW00023174,1989-01-10,172,Los Angeles (LAX)
USW00023174,1989-01-11,172,Los Angeles (LAX)
USW00023174,1989-01-12,150,Los Angeles (LAX)
USW00023174,1989-01-13,167,Los Angeles (LAX)
USW00023174,1989-01-14,133,Los Angeles (LAX)
USW00023174,1989-01-15,194,Los Angeles (LAX)
USW00023174,1989-01-16,211,Los Angeles (LAX)
USW00023174,1989-01-17,239,Los Angeles (LAX)
USW00023174,1989-01-18,267,Los Angeles (LAX)
USW00023174,1989-01-19,272,Los Angeles (LAX)
USW00023174,1989-01-20,261,Los Angeles (LAX)
USW00023174,1989-01-21,261,Los Angeles (LAX)
USW00023174,1989-01-22,211,Los Angeles (LAX)
USW00023174,1989-01-23,139,Los Angeles (LAX)
USW00023174,1989-01-24,150,Los Angeles (LAX)
USW00023174,1989-01-25,161,Los Angeles (LAX)
USW00023174,1989-01-26,228,Los Angeles (LAX)
USW00023174,1989-01-27,178,Los Angeles (LAX)
USW00023174,1989-01-28,150,Los Angeles (LAX)
USW00023174,1989-01-29,167,Los Angeles (LAX)
USW00023174,1989-01-30,239,Los Angeles (LAX)
USW00023174,1989-01-31,206,Los Angeles (LAX)
USW00023174,1989-02-01,139,Los Angeles (LAX)
USW00023174,1989-02-02,144,Los Angeles (LAX)
USW00023174,1989-02-03,122,Los Angeles (LAX)
USW00023174,1989-02-04,128,Los Angeles (LAX)
USW00023174,1989-02-05,117,Los Angeles (LAX)
USW00023174,1989-02-06,117,Los Angeles (LAX)
USW00023174,1989-02-07,122,Los Angeles (LAX)
